,x,y
126,4.573934837092732,1.7635270541082164
127,1.1403508771929824,1.7635270541082164
128,4.68671679197995,0.7715430861723447
129,3.1203007518796992,4.288577154308617
130,2.0676691729323307,3.12625250501002
131,4.987468671679197,0.0601202404809619
132,4.448621553884712,2.444889779559118
133,2.744360902255639,1.2324649298597194
134,0.2506265664160401,2.865731462925852
135,4.987468671679197,3.0861723446893787
136,0.9899749373433584,1.6432865731462925
137,0.8897243107769424,3.887775551102204
138,0.075187969924812,2.995991983967936
139,1.1403508771929824,0.8717434869739479
140,3.533834586466165,3.096192384769539
141,0.5137844611528821,4.719438877755511
142,4.223057644110275,4.929859719438878
143,1.7669172932330826,1.4829659318637274
144,0.7268170426065163,4.589178356713426
145,1.2406015037593985,2.6452905811623246
146,2.744360902255639,2.7254509018036077
147,0.5889724310776943,3.647294589178357
148,0.112781954887218,4.889779559118236
149,0.100250626566416,2.4048096192384767
150,1.6541353383458646,3.657314629258517
151,2.0676691729323307,3.507014028056112
152,3.258145363408521,4.509018036072144
153,0.7518796992481203,1.002004008016032
154,4.0852130325814535,1.2625250501002003
155,2.0426065162907268,2.985971943887776
156,3.258145363408521,1.56312625250501
157,2.0300751879699246,1.0721442885771542
158,2.280701754385965,2.695390781563126
159,3.884711779448621,2.064128256513026
160,3.659147869674185,4.408817635270541
161,3.345864661654135,3.597194388777555
162,2.744360902255639,4.929859719438878
163,4.047619047619048,1.6733466933867736
164,4.5363408521303255,3.3366733466933867
165,3.671679197994987,2.885771543086172
166,1.8295739348370923,3.937875751503006
167,0.7393483709273183,2.074148296593186
168,0.5639097744360901,0.5811623246492986
169,4.385964912280701,1.002004008016032
170,4.761904761904762,3.096192384769539
171,0.9147869674185464,0.3607214428857715
172,3.295739348370927,0.3607214428857715
173,3.897243107769423,0.5711422845691383
174,1.6416040100250626,0.561122244488978
175,0.6140350877192982,0.9118236472945892
176,4.824561403508771,4.599198396793587
177,4.486215538847118,2.2645290581162323
178,2.080200501253133,0.2705410821643286
179,1.8546365914786969,0.0
180,4.323308270676692,0.721442885771543
181,4.285714285714286,0.1402805611222445
182,3.596491228070175,4.268537074148297
183,1.1779448621553883,3.847695390781563
185,2.4310776942355887,4.969939879759519
186,1.5037593984962403,0.6813627254509018
187,3.9598997493734336,0.561122244488978
188,1.1278195488721805,1.9839679358717437
189,1.6290726817042605,3.537074148296593
190,0.8771929824561403,0.8617234468937875
191,3.345864661654135,0.0601202404809619
192,3.458646616541353,3.627254509018036
193,1.9298245614035088,3.0160320641282565
194,2.418546365914787,1.533066132264529
195,4.047619047619048,4.779559118236473
196,4.7368421052631575,1.7034068136272544
197,2.4937343358395987,3.3366733466933867
198,0.112781954887218,4.599198396793587
199,3.684210526315789,1.583166332665331
